LATITUDE,LONGITUDE,TOTAL COUNT,CAD_CALL_TYPE_CBRN & Hazardous Materials,CAD_CALL_TYPE_Carbon Monoxide,CAD_CALL_TYPE_Emergency Fire,CAD_CALL_TYPE_Medical,CAD_CALL_TYPE_Non Emergency,CAD_CALL_TYPE_Other Emergency Events,CAD_CALL_TYPE_Technical Rescue,CAD_CALL_TYPE_Vehicle Incident
43.644913478,-79.42805829699999,20,1.0,1.0,2.0,11.0,0.0,5.0,0.0,0.0
43.676488299,-79.37951373699998,20,0.0,2.0,13.0,2.0,0.0,3.0,0.0,0.0
43.667391218,-79.419934437,20,0.0,3.0,3.0,8.0,0.0,6.0,0.0,0.0
43.643297741000005,-79.43503343,20,1.0,3.0,5.0,7.0,0.0,4.0,0.0,0.0
43.658556235,-79.560440032,20,1.0,0.0,4.0,15.0,0.0,0.0,0.0,0.0
43.688128825,-79.344982103,20,0.0,2.0,1.0,13.0,0.0,4.0,0.0,0.0
43.59653002100001,-79.524411392,20,1.0,0.0,5.0,10.0,0.0,2.0,0.0,2.0
43.67687527100001,-79.338872136,20,0.0,1.0,9.0,9.0,0.0,0.0,0.0,1.0
43.682879408999995,-79.352662977,20,1.0,5.0,3.0,7.0,0.0,4.0,0.0,0.0
43.697949316999996,-79.41786344399999,20,2.0,2.0,8.0,3.0,1.0,4.0,0.0,0.0
43.645888725,-79.418031998,20,0.0,1.0,5.0,12.0,0.0,1.0,1.0,0.0
43.660791622,-79.404152905,20,0.0,4.0,3.0,10.0,0.0,2.0,0.0,1.0
43.623853542,-79.51373945999998,20,0.0,2.0,7.0,7.0,0.0,4.0,0.0,0.0
43.646527726,-79.486133956,20,0.0,5.0,7.0,7.0,0.0,1.0,0.0,0.0
43.692923003000004,-79.401589348,20,1.0,2.0,9.0,4.0,0.0,3.0,0.0,1.0
43.654370218000004,-79.45661627299998,20,1.0,1.0,6.0,10.0,0.0,2.0,0.0,0.0
43.693028557,-79.30764288999998,20,0.0,3.0,3.0,9.0,1.0,3.0,0.0,1.0
43.6497329,-79.368918611,20,0.0,3.0,6.0,11.0,0.0,0.0,0.0,0.0
43.605378181999995,-79.53945734,20,0.0,2.0,6.0,11.0,0.0,1.0,0.0,0.0
43.628245838999995,-79.576635448,20,0.0,2.0,8.0,7.0,0.0,3.0,0.0,0.0
43.666311535,-79.32610722299998,20,0.0,1.0,1.0,15.0,0.0,3.0,0.0,0.0
43.682451326999995,-79.320573235,20,0.0,2.0,4.0,11.0,0.0,3.0,0.0,0.0
43.67475384300001,-79.428692248,20,0.0,0.0,6.0,8.0,0.0,4.0,0.0,2.0
43.68835490399999,-79.307957906,20,0.0,1.0,1.0,15.0,0.0,3.0,0.0,0.0
43.683482291000004,-79.467094288,20,1.0,2.0,2.0,11.0,0.0,3.0,0.0,1.0
43.688349213,-79.47427762399998,20,0.0,1.0,3.0,16.0,0.0,0.0,0.0,0.0
43.595669085,-79.528302959,20,1.0,1.0,4.0,8.0,0.0,3.0,0.0,3.0
43.63713340100001,-79.55212403899999,20,0.0,0.0,2.0,15.0,1.0,2.0,0.0,0.0
43.661715706,-79.486415521,20,0.0,4.0,1.0,10.0,0.0,5.0,0.0,0.0
43.687974876000006,-79.273412871,20,1.0,2.0,7.0,7.0,1.0,2.0,0.0,0.0
43.68800629,-79.376336421,20,1.0,3.0,11.0,3.0,0.0,2.0,0.0,0.0
43.69311629600001,-79.439377604,20,0.0,3.0,3.0,11.0,0.0,3.0,0.0,0.0
43.678608737,-79.431830984,20,2.0,2.0,2.0,7.0,0.0,7.0,0.0,0.0
43.685723698000004,-79.449719395,20,0.0,4.0,4.0,10.0,0.0,2.0,0.0,0.0
43.610580651999996,-79.537759205,20,0.0,1.0,2.0,15.0,0.0,1.0,0.0,1.0
43.641514003999994,-79.522093467,20,0.0,1.0,3.0,11.0,0.0,2.0,1.0,2.0
43.685770755,-79.44138434899999,20,0.0,4.0,3.0,8.0,0.0,5.0,0.0,0.0
43.688192965,-79.296947332,20,2.0,1.0,6.0,10.0,0.0,0.0,0.0,1.0
43.690975943999995,-79.41365336299998,20,0.0,0.0,11.0,7.0,0.0,1.0,0.0,1.0
43.696163262,-79.56536113999998,20,0.0,0.0,15.0,2.0,1.0,2.0,0.0,0.0
43.679499398999994,-79.466677566,20,0.0,3.0,1.0,16.0,0.0,0.0,0.0,0.0
43.640539251999996,-79.521681333,20,0.0,4.0,3.0,10.0,0.0,1.0,0.0,2.0
43.69731169,-79.453691936,20,0.0,3.0,3.0,13.0,0.0,1.0,0.0,0.0
43.666440933000004,-79.34086582499998,20,0.0,3.0,6.0,7.0,0.0,4.0,0.0,0.0
43.691940203,-79.465379794,20,1.0,0.0,4.0,10.0,0.0,2.0,1.0,2.0
43.67842577800001,-79.412147617,20,0.0,3.0,12.0,4.0,0.0,1.0,0.0,0.0
43.68438156,-79.504218431,20,1.0,0.0,7.0,5.0,0.0,2.0,0.0,5.0
43.648001009,-79.482262958,20,1.0,0.0,0.0,17.0,0.0,2.0,0.0,0.0
43.674316936000004,-79.328200673,20,0.0,2.0,1.0,12.0,0.0,4.0,0.0,1.0
43.684667037,-79.341121227,20,1.0,1.0,0.0,16.0,0.0,2.0,0.0,0.0
43.64357014300001,-79.571519513,20,0.0,1.0,2.0,17.0,0.0,0.0,0.0,0.0
43.629990991999996,-79.50162906,20,0.0,0.0,1.0,16.0,0.0,3.0,0.0,0.0
43.666805471,-79.353180526,20,0.0,1.0,2.0,14.0,0.0,3.0,0.0,0.0
43.68490047,-79.351935042,20,0.0,6.0,5.0,5.0,0.0,2.0,0.0,2.0
43.65263186399999,-79.449208615,20,1.0,1.0,6.0,8.0,0.0,3.0,0.0,1.0
43.652688221000005,-79.50718707999998,20,0.0,0.0,12.0,3.0,1.0,1.0,3.0,0.0
43.64608255,-79.47318848099998,20,0.0,3.0,11.0,4.0,0.0,2.0,0.0,0.0
43.632524076,-79.48388070699998,20,2.0,1.0,5.0,8.0,0.0,4.0,0.0,0.0
43.662695142,-79.57475752399999,20,0.0,3.0,2.0,12.0,1.0,1.0,0.0,1.0
43.67768452600001,-79.505008061,20,0.0,4.0,2.0,11.0,1.0,2.0,0.0,0.0
43.662709716,-79.451233461,20,1.0,2.0,3.0,12.0,1.0,0.0,0.0,1.0
43.681379168,-79.552811195,20,0.0,1.0,5.0,11.0,0.0,0.0,0.0,3.0
43.650283996999995,-79.359553723,20,0.0,0.0,17.0,2.0,0.0,1.0,0.0,0.0
43.691776093,-79.285844861,20,0.0,0.0,3.0,8.0,0.0,2.0,0.0,7.0
43.668640888,-79.49242637099998,20,0.0,1.0,4.0,9.0,0.0,4.0,0.0,2.0
43.630062825,-79.490780146,20,0.0,2.0,3.0,11.0,0.0,2.0,0.0,2.0
43.694359248999994,-79.32698669299998,20,2.0,2.0,9.0,5.0,0.0,1.0,0.0,1.0
43.692059435,-79.49832575399999,20,1.0,4.0,5.0,8.0,0.0,2.0,0.0,0.0
43.63732851,-79.39714404,20,1.0,0.0,4.0,5.0,0.0,2.0,0.0,8.0
43.699563396,-79.540287022,20,0.0,2.0,8.0,8.0,0.0,0.0,0.0,2.0
43.689690336999995,-79.37704585,20,0.0,2.0,8.0,8.0,0.0,2.0,0.0,0.0
43.63609044,-79.56793886,20,0.0,1.0,2.0,15.0,0.0,2.0,0.0,0.0
43.661471148000004,-79.53560400899998,20,0.0,5.0,11.0,2.0,0.0,1.0,0.0,1.0
43.684165432,-79.33222007,20,1.0,1.0,3.0,13.0,0.0,2.0,0.0,0.0
43.647161695,-79.47929888899999,20,0.0,4.0,3.0,11.0,0.0,0.0,0.0,2.0
43.651791741000004,-79.39303135,20,0.0,1.0,8.0,9.0,0.0,2.0,0.0,0.0
43.632324406,-79.553736887,20,0.0,0.0,2.0,12.0,0.0,4.0,0.0,2.0
43.687030893999996,-79.43222594699999,20,0.0,1.0,3.0,12.0,0.0,4.0,0.0,0.0
43.593359798,-79.53354624099998,20,0.0,3.0,3.0,11.0,0.0,3.0,0.0,0.0
43.681455852,-79.495458625,20,0.0,3.0,3.0,10.0,0.0,4.0,0.0,0.0
43.68984706,-79.31723238899998,20,0.0,1.0,2.0,12.0,1.0,4.0,0.0,0.0
43.696760828,-79.27223226699999,20,0.0,1.0,2.0,16.0,0.0,1.0,0.0,0.0
43.637684947,-79.53706296899999,20,0.0,0.0,4.0,12.0,0.0,0.0,0.0,4.0
43.692333108,-79.27429448699999,20,0.0,3.0,3.0,13.0,0.0,1.0,0.0,0.0
43.641292223,-79.49378011599998,20,0.0,2.0,2.0,15.0,1.0,0.0,0.0,0.0
43.696669423,-79.437761733,20,1.0,5.0,1.0,8.0,1.0,3.0,0.0,1.0
43.677744968,-79.384890021,20,1.0,0.0,14.0,2.0,0.0,2.0,0.0,1.0
43.68670414100001,-79.429889563,20,1.0,6.0,1.0,9.0,0.0,3.0,0.0,0.0
43.674558334,-79.5233815,20,0.0,5.0,5.0,7.0,0.0,3.0,0.0,0.0
43.662429296000006,-79.411457673,20,0.0,2.0,9.0,7.0,0.0,2.0,0.0,0.0
43.687481043999995,-79.30499527,20,1.0,0.0,4.0,13.0,0.0,2.0,0.0,0.0
43.627290509,-79.49831590699999,20,0.0,0.0,17.0,1.0,0.0,2.0,0.0,0.0
43.681664028,-79.437498269,20,0.0,2.0,4.0,10.0,0.0,4.0,0.0,0.0
43.652041796000006,-79.42776831499998,20,0.0,2.0,4.0,12.0,0.0,2.0,0.0,0.0
43.601944307,-79.544138081,20,0.0,0.0,3.0,13.0,1.0,1.0,0.0,2.0
43.634007567,-79.569088396,20,0.0,0.0,8.0,9.0,0.0,3.0,0.0,0.0
43.658201275,-79.356897198,20,0.0,2.0,9.0,7.0,0.0,2.0,0.0,0.0
43.676665164,-79.346551441,20,1.0,0.0,7.0,11.0,0.0,1.0,0.0,0.0
43.693895982,-79.32906551899998,20,1.0,1.0,3.0,14.0,0.0,0.0,0.0,1.0
43.662355565,-79.386910944,20,0.0,0.0,9.0,11.0,0.0,0.0,0.0,0.0
43.690260861999995,-79.470000752,20,2.0,1.0,4.0,12.0,0.0,1.0,0.0,0.0
43.665489957,-79.471071897,20,0.0,2.0,5.0,9.0,0.0,3.0,0.0,1.0
43.676241663,-79.389238247,20,0.0,0.0,9.0,10.0,0.0,0.0,0.0,1.0
43.65934587,-79.46599899,20,0.0,4.0,11.0,4.0,0.0,1.0,0.0,0.0
43.67085484800001,-79.47519404399999,20,0.0,1.0,2.0,10.0,1.0,4.0,0.0,2.0
43.69671378100001,-79.560714398,20,0.0,4.0,3.0,13.0,0.0,0.0,0.0,0.0
43.647676241999996,-79.40418963099998,20,0.0,0.0,3.0,12.0,0.0,5.0,0.0,0.0
43.646774768,-79.42055730299998,20,0.0,2.0,3.0,13.0,0.0,2.0,0.0,0.0
43.653770861999995,-79.575969093,20,1.0,0.0,8.0,10.0,0.0,1.0,0.0,0.0
43.670912523999995,-79.452111818,20,0.0,3.0,1.0,15.0,0.0,0.0,1.0,0.0
43.66881816,-79.36652323299998,20,0.0,1.0,6.0,10.0,0.0,3.0,0.0,0.0
43.625934562,-79.512387757,20,0.0,2.0,4.0,12.0,0.0,0.0,0.0,2.0
43.632444971999995,-79.548772482,20,0.0,4.0,2.0,13.0,0.0,1.0,0.0,0.0
43.678458558,-79.400893277,20,0.0,2.0,11.0,4.0,0.0,3.0,0.0,0.0
43.67015783300001,-79.28910281199998,19,1.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0
43.740053465,-79.382584737,19,1.0,3.0,4.0,9.0,0.0,0.0,0.0,2.0
43.65070528800001,-79.54077279499998,19,1.0,5.0,2.0,6.0,0.0,1.0,0.0,4.0
43.67709031800001,-79.439088897,19,0.0,1.0,2.0,16.0,0.0,0.0,0.0,0.0
43.638684015,-79.467209458,19,0.0,2.0,4.0,2.0,0.0,6.0,5.0,0.0
43.811487179,-79.213938653,19,0.0,2.0,2.0,15.0,0.0,0.0,0.0,0.0
43.80118100399999,-79.21081675899998,19,0.0,4.0,3.0,12.0,0.0,0.0,0.0,0.0
43.721350948,-79.381275333,19,0.0,3.0,5.0,9.0,0.0,2.0,0.0,0.0
43.791039547,-79.310394046,19,0.0,0.0,0.0,16.0,0.0,3.0,0.0,0.0
43.69634056,-79.47308994799998,19,0.0,0.0,7.0,7.0,0.0,5.0,0.0,0.0
43.76846926899999,-79.175430069,19,0.0,2.0,6.0,11.0,0.0,0.0,0.0,0.0
43.69693474899999,-79.436578663,19,2.0,2.0,1.0,7.0,0.0,7.0,0.0,0.0
43.79188679,-79.350622652,19,0.0,0.0,8.0,8.0,1.0,1.0,0.0,1.0
43.68620820100001,-79.28969741899999,19,0.0,3.0,4.0,6.0,0.0,3.0,0.0,3.0
43.704148291,-79.39782567399999,19,0.0,1.0,4.0,5.0,0.0,6.0,0.0,3.0
43.677371562,-79.44566351599998,19,0.0,0.0,3.0,10.0,0.0,2.0,1.0,3.0
43.686181401000006,-79.490385155,19,0.0,0.0,5.0,10.0,1.0,2.0,0.0,1.0
43.682671576000004,-79.490870958,19,0.0,5.0,2.0,11.0,0.0,1.0,0.0,0.0
43.648586555,-79.433215956,19,0.0,3.0,5.0,9.0,0.0,2.0,0.0,0.0
43.649115883,-79.547628758,19,0.0,1.0,5.0,10.0,0.0,1.0,0.0,2.0
43.737423392,-79.40449148899998,19,1.0,0.0,9.0,1.0,1.0,5.0,1.0,1.0
43.710172393,-79.316448921,19,0.0,0.0,11.0,5.0,0.0,3.0,0.0,0.0
43.75489407,-79.286613556,19,1.0,3.0,6.0,7.0,0.0,2.0,0.0,0.0
43.821905818999994,-79.222172115,19,0.0,3.0,3.0,10.0,0.0,3.0,0.0,0.0
43.755015338,-79.30937810999998,19,0.0,4.0,3.0,11.0,0.0,0.0,0.0,1.0
43.733191756000004,-79.619498679,19,0.0,2.0,1.0,14.0,0.0,0.0,1.0,1.0
43.758820981999996,-79.23571805999998,19,0.0,1.0,3.0,13.0,0.0,1.0,0.0,1.0
43.673854254,-79.295241645,19,0.0,1.0,14.0,3.0,0.0,1.0,0.0,0.0
43.71143769800001,-79.44997632099998,19,0.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0
43.671659293999994,-79.33385859999999,19,0.0,2.0,3.0,10.0,0.0,4.0,0.0,0.0
43.742256773,-79.383049336,19,0.0,0.0,12.0,2.0,0.0,2.0,0.0,3.0
43.703736989,-79.402952841,19,1.0,2.0,11.0,1.0,0.0,3.0,0.0,1.0
43.669922279,-79.315681528,19,0.0,1.0,10.0,7.0,0.0,0.0,1.0,0.0
43.67332248,-79.439525574,19,0.0,5.0,2.0,8.0,0.0,3.0,0.0,1.0
43.676011143000004,-79.375169603,19,0.0,2.0,10.0,3.0,0.0,4.0,0.0,0.0
43.78884578,-79.42018907499998,19,0.0,1.0,3.0,14.0,0.0,1.0,0.0,0.0
43.771922321999995,-79.245693896,19,0.0,1.0,5.0,13.0,0.0,0.0,0.0,0.0
43.711215544,-79.415928315,19,1.0,5.0,7.0,4.0,0.0,2.0,0.0,0.0
43.669998667,-79.48396730499998,19,0.0,0.0,6.0,11.0,0.0,1.0,0.0,1.0
43.822504835,-79.273987777,19,0.0,2.0,3.0,7.0,0.0,3.0,0.0,4.0
43.682158699,-79.485467774,19,0.0,0.0,6.0,12.0,0.0,1.0,0.0,0.0
43.692337985,-79.440303059,19,1.0,0.0,4.0,12.0,1.0,1.0,0.0,0.0
43.754839378999996,-79.40885566599998,19,0.0,0.0,11.0,3.0,0.0,4.0,0.0,1.0
43.733097387,-79.60583443,19,1.0,5.0,2.0,11.0,0.0,0.0,0.0,0.0
43.629561507,-79.5517707,19,0.0,0.0,14.0,3.0,0.0,1.0,0.0,1.0
43.696600243999995,-79.47093410399998,19,0.0,0.0,2.0,17.0,0.0,0.0,0.0,0.0
43.640183148,-79.552355264,19,1.0,1.0,0.0,16.0,0.0,1.0,0.0,0.0
43.682311573999996,-79.284676661,19,0.0,2.0,4.0,11.0,0.0,2.0,0.0,0.0
43.753911929,-79.18430585,19,0.0,1.0,3.0,15.0,0.0,0.0,0.0,0.0
43.696370537,-79.48347305999998,19,1.0,2.0,7.0,7.0,1.0,1.0,0.0,0.0
43.748127783,-79.379078803,19,0.0,3.0,4.0,7.0,0.0,5.0,0.0,0.0
43.726885888999995,-79.228752289,19,0.0,0.0,7.0,8.0,0.0,4.0,0.0,0.0
43.765602986000005,-79.453460785,19,1.0,3.0,4.0,9.0,0.0,2.0,0.0,0.0
43.78570765600001,-79.38640202499998,19,0.0,1.0,2.0,12.0,0.0,4.0,0.0,0.0
43.756954051,-79.196634075,19,0.0,0.0,3.0,15.0,0.0,1.0,0.0,0.0
43.692740398999995,-79.33455521899998,19,0.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0
43.75054642600001,-79.22837573399998,19,0.0,2.0,1.0,15.0,0.0,1.0,0.0,0.0
43.802074096999995,-79.21779956199998,19,0.0,0.0,3.0,7.0,0.0,0.0,0.0,9.0
43.710448556,-79.509319929,19,1.0,1.0,7.0,8.0,0.0,2.0,0.0,0.0
43.740301382,-79.433245662,19,0.0,2.0,4.0,8.0,0.0,5.0,0.0,0.0
43.710502458,-79.41932336499998,19,1.0,4.0,5.0,5.0,0.0,4.0,0.0,0.0
43.757383406,-79.39330047,19,0.0,2.0,5.0,7.0,0.0,5.0,0.0,0.0
43.768706258,-79.43478862499998,19,0.0,0.0,1.0,17.0,0.0,1.0,0.0,0.0
43.727822045,-79.57565488,19,0.0,1.0,2.0,15.0,0.0,1.0,0.0,0.0
43.667512011999996,-79.582696013,19,0.0,2.0,3.0,12.0,0.0,2.0,0.0,0.0
43.641199777,-79.580435851,19,1.0,3.0,4.0,11.0,0.0,0.0,0.0,0.0
43.67727855800001,-79.428682826,19,0.0,1.0,8.0,5.0,0.0,5.0,0.0,0.0
43.727094552,-79.501823372,19,0.0,1.0,6.0,9.0,0.0,3.0,0.0,0.0
43.661356857,-79.33882023399998,19,1.0,1.0,8.0,7.0,0.0,2.0,0.0,0.0
43.720912344,-79.616808338,19,0.0,1.0,4.0,12.0,0.0,2.0,0.0,0.0
43.761149576,-79.44869627699998,19,0.0,3.0,2.0,9.0,0.0,3.0,0.0,2.0
43.771706605,-79.22066544,19,0.0,3.0,2.0,12.0,0.0,1.0,0.0,1.0
43.740211988999995,-79.36440607999998,19,0.0,1.0,6.0,11.0,0.0,1.0,0.0,0.0
43.741966542,-79.387199166,19,0.0,0.0,11.0,2.0,1.0,5.0,0.0,0.0
43.704324315,-79.384043804,19,0.0,3.0,6.0,5.0,0.0,4.0,1.0,0.0
43.652711804,-79.47320388699998,19,0.0,4.0,4.0,9.0,1.0,1.0,0.0,0.0
43.601839056,-79.51283026,19,0.0,0.0,14.0,3.0,0.0,2.0,0.0,0.0
43.652801567,-79.37561784199998,19,0.0,0.0,12.0,7.0,0.0,0.0,0.0,0.0
43.652717662,-79.45770384099998,19,1.0,3.0,3.0,8.0,0.0,3.0,0.0,1.0
43.798370227,-79.375220213,19,0.0,0.0,0.0,17.0,0.0,2.0,0.0,0.0
43.799989311000004,-79.29116680699998,19,0.0,2.0,3.0,13.0,0.0,1.0,0.0,0.0
43.775813567,-79.422013518,19,0.0,3.0,4.0,7.0,0.0,5.0,0.0,0.0
43.684017348999994,-79.38350493,19,1.0,0.0,4.0,2.0,2.0,5.0,0.0,5.0
43.67157515,-79.306949062,19,1.0,2.0,1.0,12.0,1.0,2.0,0.0,0.0
43.798411973,-79.414126232,19,0.0,0.0,2.0,5.0,1.0,5.0,0.0,6.0
43.694118373,-79.429629171,19,1.0,1.0,9.0,5.0,0.0,3.0,0.0,0.0
43.778741573999994,-79.400209594,19,0.0,1.0,7.0,11.0,0.0,0.0,0.0,0.0
43.77614805899999,-79.39911385099998,19,0.0,1.0,3.0,14.0,0.0,1.0,0.0,0.0
43.684069799999996,-79.536413824,19,0.0,2.0,8.0,8.0,0.0,1.0,0.0,0.0
43.66651717,-79.56081312,19,0.0,0.0,1.0,17.0,0.0,1.0,0.0,0.0
43.671013881,-79.55465030099998,19,0.0,0.0,2.0,13.0,1.0,3.0,0.0,0.0
43.645261657,-79.50709781899998,19,1.0,5.0,6.0,6.0,0.0,1.0,0.0,0.0
43.798348323,-79.23711769899998,19,0.0,0.0,4.0,15.0,0.0,0.0,0.0,0.0
43.666933678,-79.432926664,19,1.0,3.0,2.0,6.0,0.0,7.0,0.0,0.0
43.788027062,-79.14020380799998,19,1.0,0.0,2.0,9.0,0.0,6.0,0.0,1.0
43.746361189,-79.382463312,19,0.0,0.0,2.0,11.0,0.0,6.0,0.0,0.0
43.708184036000006,-79.25562532099998,19,1.0,1.0,4.0,10.0,1.0,2.0,0.0,0.0
43.693844127,-79.458528255,19,0.0,3.0,2.0,9.0,0.0,2.0,0.0,3.0
43.677989148,-79.330960698,19,1.0,0.0,2.0,12.0,0.0,3.0,0.0,1.0
43.722850474,-79.559938492,19,0.0,3.0,4.0,9.0,0.0,1.0,0.0,2.0
43.683933329,-79.452885639,19,0.0,1.0,4.0,12.0,0.0,1.0,0.0,1.0
43.76639524300001,-79.452727974,19,0.0,0.0,4.0,14.0,0.0,1.0,0.0,0.0
43.798128301000006,-79.337081502,19,0.0,0.0,0.0,18.0,0.0,0.0,0.0,1.0
43.788453739,-79.251898658,19,0.0,0.0,5.0,12.0,0.0,2.0,0.0,0.0
43.705772845,-79.452923162,19,1.0,0.0,7.0,8.0,0.0,3.0,0.0,0.0
43.73212925399999,-79.500376728,19,0.0,3.0,3.0,7.0,0.0,6.0,0.0,0.0
43.722809587,-79.225485535,19,0.0,0.0,7.0,7.0,0.0,5.0,0.0,0.0
43.76657229,-79.49974969899999,19,2.0,2.0,5.0,9.0,0.0,1.0,0.0,0.0
43.72312230399999,-79.41911103799998,19,0.0,4.0,9.0,6.0,0.0,0.0,0.0,0.0
43.784513284,-79.33338005899999,19,1.0,0.0,2.0,10.0,0.0,5.0,0.0,1.0
43.674263767,-79.35151000399999,19,0.0,5.0,4.0,9.0,0.0,1.0,0.0,0.0
43.755985756,-79.496786516,19,0.0,0.0,4.0,13.0,0.0,2.0,0.0,0.0
43.723919305,-79.53433182499998,19,0.0,2.0,4.0,10.0,0.0,3.0,0.0,0.0
43.793320285,-79.181584187,19,0.0,3.0,2.0,12.0,0.0,1.0,0.0,1.0
43.772677611999995,-79.42333462899998,19,0.0,0.0,4.0,14.0,0.0,1.0,0.0,0.0
43.724017306,-79.399255287,19,0.0,1.0,12.0,5.0,0.0,1.0,0.0,0.0
43.741317416,-79.262185227,19,0.0,1.0,4.0,13.0,0.0,1.0,0.0,0.0
43.706656015,-79.307132057,19,2.0,0.0,0.0,14.0,0.0,2.0,0.0,1.0
43.772679083999996,-79.24598724,19,0.0,1.0,0.0,17.0,0.0,1.0,0.0,0.0
43.651864569,-79.57750616,19,0.0,1.0,0.0,13.0,1.0,4.0,0.0,0.0
43.799519989,-79.172965956,19,1.0,0.0,2.0,3.0,2.0,0.0,0.0,11.0
43.707410274,-79.382679941,19,0.0,0.0,8.0,7.0,0.0,4.0,0.0,0.0
43.65241805300001,-79.45906662599998,19,0.0,2.0,8.0,2.0,0.0,1.0,0.0,6.0
43.816850762,-79.263096949,19,0.0,1.0,1.0,16.0,0.0,1.0,0.0,0.0
43.798753386,-79.375874486,19,1.0,0.0,3.0,11.0,0.0,1.0,0.0,3.0
43.772478285,-79.213909109,19,0.0,2.0,5.0,12.0,0.0,0.0,0.0,0.0
43.799688378999996,-79.347184658,19,0.0,1.0,7.0,11.0,0.0,0.0,0.0,0.0
43.817171028999994,-79.26087865399998,19,0.0,1.0,4.0,13.0,0.0,1.0,0.0,0.0
43.675643799,-79.53712668899999,19,0.0,1.0,5.0,8.0,0.0,4.0,0.0,1.0
43.69429130100001,-79.531910639,19,1.0,0.0,7.0,9.0,0.0,1.0,0.0,1.0
43.723385281000006,-79.604224942,19,0.0,4.0,7.0,7.0,0.0,1.0,0.0,0.0
43.706353378,-79.38796011399998,19,0.0,0.0,9.0,7.0,0.0,1.0,0.0,2.0
43.77613951,-79.172378126,19,0.0,1.0,0.0,15.0,0.0,3.0,0.0,0.0
43.60012294,-79.531873982,19,0.0,0.0,7.0,10.0,0.0,2.0,0.0,0.0
43.750941576,-79.30107372099998,19,0.0,1.0,7.0,8.0,0.0,3.0,0.0,0.0
43.746960531000006,-79.451193466,19,0.0,0.0,2.0,15.0,1.0,1.0,0.0,0.0
43.78454297800001,-79.16874685,19,0.0,0.0,9.0,3.0,0.0,1.0,0.0,6.0
43.75722180100001,-79.29953629899998,19,0.0,1.0,6.0,11.0,0.0,1.0,0.0,0.0
43.754783572,-79.18049509399998,19,0.0,2.0,3.0,8.0,1.0,4.0,0.0,1.0
43.81728755,-79.204479788,19,1.0,3.0,0.0,12.0,1.0,1.0,0.0,1.0
43.741481428,-79.39997880699998,19,1.0,1.0,8.0,5.0,0.0,2.0,1.0,1.0
43.814376184,-79.26223763899999,19,0.0,2.0,1.0,16.0,0.0,0.0,0.0,0.0
43.740862393,-79.3498678,19,0.0,2.0,12.0,4.0,0.0,1.0,0.0,0.0
43.818627183000004,-79.278919222,19,0.0,1.0,11.0,4.0,0.0,3.0,0.0,0.0
43.70465046,-79.377231689,19,1.0,2.0,6.0,5.0,0.0,5.0,0.0,0.0
43.757053588999995,-79.341360875,19,0.0,0.0,3.0,9.0,0.0,1.0,0.0,6.0
43.741937182,-79.424461847,19,0.0,0.0,5.0,2.0,0.0,1.0,0.0,11.0
43.745962716,-79.541095565,19,0.0,3.0,1.0,9.0,1.0,3.0,0.0,2.0
43.645362887,-79.423146004,19,2.0,3.0,5.0,8.0,0.0,1.0,0.0,0.0
43.719489376000006,-79.56694539,19,0.0,0.0,8.0,10.0,0.0,1.0,0.0,0.0
43.69315559100001,-79.321373722,19,0.0,1.0,6.0,9.0,0.0,3.0,0.0,0.0
43.624088308999994,-79.51278285799998,19,0.0,2.0,4.0,7.0,0.0,2.0,0.0,4.0
43.60422019,-79.49340667299998,19,2.0,0.0,3.0,9.0,0.0,5.0,0.0,0.0
43.666169059,-79.33956881,19,0.0,2.0,9.0,6.0,0.0,2.0,0.0,0.0
43.628348176,-79.502210731,19,0.0,2.0,7.0,5.0,0.0,4.0,0.0,1.0
43.726091948000004,-79.24362198999998,19,0.0,1.0,4.0,10.0,0.0,2.0,0.0,2.0
43.789705846000004,-79.309456247,19,0.0,0.0,4.0,15.0,0.0,0.0,0.0,0.0
43.731981026999996,-79.61520697899999,19,0.0,2.0,8.0,8.0,0.0,1.0,0.0,0.0
43.683039843,-79.284980449,19,0.0,1.0,1.0,14.0,0.0,3.0,0.0,0.0
43.636325754,-79.559187245,19,0.0,0.0,6.0,0.0,0.0,1.0,0.0,12.0
43.765926842,-79.206418595,19,0.0,5.0,2.0,10.0,0.0,1.0,0.0,1.0
43.740548354,-79.292789711,19,0.0,3.0,2.0,12.0,0.0,0.0,0.0,2.0
43.66413717100001,-79.459456042,19,0.0,1.0,4.0,9.0,0.0,5.0,0.0,0.0
43.696212526000004,-79.412202967,19,0.0,3.0,12.0,1.0,1.0,2.0,0.0,0.0
43.75383990899999,-79.301011363,19,0.0,0.0,4.0,13.0,0.0,2.0,0.0,0.0
43.685842863999994,-79.339527923,19,0.0,1.0,1.0,16.0,0.0,0.0,0.0,1.0
43.800704251000006,-79.320110021,19,2.0,1.0,1.0,11.0,0.0,3.0,0.0,1.0
43.773125348,-79.222851312,19,1.0,2.0,0.0,11.0,1.0,1.0,0.0,3.0
43.704457616999996,-79.31367268399998,19,0.0,1.0,5.0,9.0,0.0,0.0,0.0,4.0
43.6597744,-79.4856364,19,0.0,0.0,1.0,12.0,0.0,6.0,0.0,0.0
43.709869512,-79.444171392,19,1.0,2.0,4.0,7.0,0.0,3.0,0.0,2.0
